Transaction_ID,Date,Merchant,Category,Amount,Payment_Method,Location,Income_Expense,Account_Balance,Year,Month,Month_Name,Quarter,Day_Of_Week,Is_Weekend
102258,2024-10-24,Jio,Bills,606.38,Debit Card,Mumbai,Expense,-432787.32,2024,10,October,Q4,Thursday,0
102259,2024-10-25,Unknown Merchant,Transportation,70.35,Cash,Online,Expense,-432857.67,2024,10,October,Q4,Friday,0
102260,2024-10-25,Printing Shop,Miscellaneous,763.59,UPI,Online,Expense,-433621.26,2024,10,October,Q4,Friday,0
102261,2024-10-25,Stationery,Miscellaneous,331.76,Credit Card,Hyderabad,Expense,-433953.02,2024,10,October,Q4,Friday,0
102262,2024-10-25,Gift Shop,Miscellaneous,325.46,Debit Card,Hyderabad,Expense,-434278.48,2024,10,October,Q4,Friday,0
102263,2024-10-26,Rapido,Transportation,48.44,Cash,Noida,Expense,-434326.92,2024,10,October,Q4,Saturday,1
102264,2024-10-27,Ola,Transportation,190.32,UPI,Gurugram,Expense,-434517.24,2024,10,October,Q4,Sunday,1
102265,2024-10-27,Ajio,Shopping,2810.25,Cash,Mumbai,Expense,-437327.49,2024,10,October,Q4,Sunday,1
102266,2024-10-27,NPS,Investment,1507.93,UPI,New Delhi,Expense,-438835.42,2024,10,October,Q4,Sunday,1
102267,2024-10-27,Swiggy,Food & Dining,281.64,Debit Card,Gurugram,Expense,-439117.06,2024,10,October,Q4,Sunday,1
102268,2024-10-28,Rapido,Transportation,69.47,UPI,Hyderabad,Expense,-439186.53,2024,10,October,Q4,Monday,0
102269,2024-10-28,Amazon,Shopping,2983.48,Net Banking,Mumbai,Expense,-442170.01,2024,10,October,Q4,Monday,0
102270,2024-10-28,Stationery,Miscellaneous,499.05,Debit Card,Mumbai,Expense,-442669.06,2024,10,October,Q4,Monday,0
102271,2024-10-28,Printing Shop,Miscellaneous,285.68,Debit Card,Noida,Expense,-442954.74,2024,10,October,Q4,Monday,0
102272,2024-11-01,IIT Delhi,Salary/Stipend,17962.53,Net Banking,New Delhi,Income,-424992.21,2024,11,November,Q4,Friday,0
102273,2024-11-01,Zomato,Food & Dining,97.5,Net Banking,Online,Expense,-425089.71,2024,11,November,Q4,Friday,0
102274,2024-11-01,DMart,Groceries,871.86,Cash,Hyderabad,Expense,-425961.57,2024,11,November,Q4,Friday,0
102275,2024-11-02,Parents,Family Support,31938.43,Net Banking,Hyderabad,Income,-394023.14,2024,11,November,Q4,Saturday,1
102276,2024-11-03,Jio,Bills,926.85,Credit Card,Online,Expense,-394949.99,2024,11,November,Q4,Sunday,1
102277,2024-11-03,Netflix,Entertainment,274.04,Credit Card,Mumbai,Expense,-395224.03,2024,11,November,Q4,Sunday,1
102278,2024-11-03,Printing Shop,Miscellaneous,478.48,Cash,Hyderabad,Expense,-395702.51,2024,11,November,Q4,Sunday,1
102279,2024-11-03,Hostel Fee,Rent,5793.25,Debit Card,Mumbai,Expense,-401495.76,2024,11,November,Q4,Sunday,1
102280,2024-11-04,Hostel Fee,Rent,4779.64,UPI,New Delhi,Expense,-406275.4,2024,11,November,Q4,Monday,0
102281,2024-11-04,Unknown Merchant,Groceries,402.5,Debit Card,Gurugram,Expense,-406677.9,2024,11,November,Q4,Monday,0
102282,2024-11-04,Rapido,Transportation,190.67,Net Banking,Gurugram,Expense,-406868.57,2024,11,November,Q4,Monday,0
102283,2024-11-04,Delhi Metro,Transportation,28.19,UPI,Hyderabad,Expense,-406896.76,2024,11,November,Q4,Monday,0
102284,2024-11-04,PVR Cinemas,Entertainment,247.06,UPI,Online,Expense,-407143.82,2024,11,November,Q4,Monday,0
102285,2024-11-05,Groww,Investment,1919.97,Debit Card,New Delhi,Expense,-409063.79,2024,11,November,Q4,Tuesday,0
102286,2024-11-05,Rapido,Transportation,209.2,Cash,Noida,Expense,-409272.99,2024,11,November,Q4,Tuesday,0
102287,2024-11-05,Ola,Transportation,28.22,Net Banking,Gurugram,Expense,-409301.21,2024,11,November,Q4,Tuesday,0
102288,2024-11-07,Ola,Transportation,137.61,Cash,Gurugram,Expense,-409438.82,2024,11,November,Q4,Thursday,0
102289,2024-11-08,Chaayos,Food & Dining,330.83,Net Banking,New Delhi,Expense,-409769.65,2024,11,November,Q4,Friday,0
102290,2024-11-08,Ola,Transportation,38.49,Cash,New Delhi,Expense,-409808.14,2024,11,November,Q4,Friday,0
102291,2024-11-08,DMart,Groceries,790.68,Debit Card,Hyderabad,Expense,-410598.82,2024,11,November,Q4,Friday,0
102292,2024-11-08,Swiggy,Food & Dining,271.43,Net Banking,Gurugram,Expense,-410870.25,2024,11,November,Q4,Friday,0
102293,2024-11-08,LeetCode,Education,1381.47,Debit Card,Gurugram,Expense,-412251.72,2024,11,November,Q4,Friday,0
102294,2024-11-09,Domino's,Food & Dining,213.23,Cash,Mumbai,Expense,-412464.95,2024,11,November,Q4,Saturday,1
102295,2024-11-09,Campus Canteen,Food & Dining,336.6,UPI,Online,Expense,-412801.55,2024,11,November,Q4,Saturday,1
102296,2024-11-10,Burger King,Food & Dining,124.92,Net Banking,Noida,Expense,-412926.47,2024,11,November,Q4,Sunday,1
102297,2024-11-10,Rapido,Transportation,95.24,Net Banking,Online,Expense,-413021.71,2024,11,November,Q4,Sunday,1
102298,2024-11-10,Gift Shop,Miscellaneous,369.28,Cash,Mumbai,Expense,-413390.99,2024,11,November,Q4,Sunday,1
102299,2024-11-11,Google Pay Rewards,Cashback,236.55,UPI,New Delhi,Income,-413154.44,2024,11,November,Q4,Monday,0
102300,2024-11-11,McDonald's,Food & Dining,180.77,Cash,Gurugram,Expense,-413335.21,2024,11,November,Q4,Monday,0
102301,2024-11-11,Delhi Metro,Transportation,157.83,UPI,Mumbai,Expense,-413493.04,2024,11,November,Q4,Monday,0
102302,2024-11-11,Spotify,Entertainment,761.84,Credit Card,Hyderabad,Expense,-414254.88,2024,11,November,Q4,Monday,0
102303,2024-11-12,Uber,Transportation,44.06,Credit Card,Online,Expense,-414298.94,2024,11,November,Q4,Tuesday,0
102304,2024-11-12,Domino's,Food & Dining,143.49,Net Banking,New Delhi,Expense,-414442.43,2024,11,November,Q4,Tuesday,0
102305,2024-11-12,Swiggy,Food & Dining,212.2,Net Banking,Mumbai,Expense,-414654.63,2024,11,November,Q4,Tuesday,0
102306,2024-11-12,Hostel Laundry,Bills,283.41,Cash,New Delhi,Expense,-414938.04,2024,11,November,Q4,Tuesday,0
102307,2024-11-12,Airtel,Bills,852.8,Net Banking,Mumbai,Expense,-415790.84,2024,11,November,Q4,Tuesday,0
102308,2024-11-13,Chaayos,Food & Dining,207.52,Cash,Mumbai,Expense,-415998.36,2024,11,November,Q4,Wednesday,0
102309,2024-11-13,Zomato,Food & Dining,327.58,Debit Card,Noida,Expense,-416325.94,2024,11,November,Q4,Wednesday,0
102310,2024-11-13,Blinkit,Groceries,869.94,UPI,Gurugram,Expense,-417195.88,2024,11,November,Q4,Wednesday,0
102311,2024-11-13,IRCTC,Travel,4581.49,Credit Card,New Delhi,Expense,-421777.37,2024,11,November,Q4,Wednesday,0
102312,2024-11-13,Reliance Fresh,Groceries,184.31,Debit Card,Gurugram,Expense,-421961.68,2024,11,November,Q4,Wednesday,0
102313,2024-11-13,BigBasket,Groceries,277.51,Cash,New Delhi,Expense,-422239.19,2024,11,November,Q4,Wednesday,0
102314,2024-11-13,BookMyShow,Entertainment,789.07,Debit Card,Noida,Expense,-423028.26,2024,11,November,Q4,Wednesday,0
102315,2024-11-13,Blinkit,Groceries,318.82,Cash,Gurugram,Expense,-423347.08,2024,11,November,Q4,Wednesday,0
102316,2024-11-14,Blinkit,Groceries,581.97,Cash,Noida,Expense,-423929.05,2024,11,November,Q4,Thursday,0
102317,2024-11-14,Swiggy,Food & Dining,137.03,Debit Card,Online,Expense,-424066.08,2024,11,November,Q4,Thursday,0
102318,2024-11-14,Ajio,Shopping,456.34,Net Banking,New Delhi,Expense,-424522.42,2024,11,November,Q4,Thursday,0
102319,2024-11-14,Uber,Transportation,87.45,Cash,Gurugram,Expense,-424609.87,2024,11,November,Q4,Thursday,0
102320,2024-11-14,BigBasket,Groceries,720.54,Credit Card,Gurugram,Expense,-425330.41,2024,11,November,Q4,Thursday,0
102321,2024-11-14,Stationery,Miscellaneous,780.69,UPI,Hyderabad,Expense,-426111.1,2024,11,November,Q4,Thursday,0
102322,2024-11-15,Ajio,Shopping,2863.66,Debit Card,New Delhi,Expense,-428974.76,2024,11,November,Q4,Friday,0
102323,2024-11-15,Printing Shop,Miscellaneous,506.99,Cash,Mumbai,Expense,-429481.75,2024,11,November,Q4,Friday,0
102324,2024-11-15,Reliance Fresh,Groceries,662.75,Credit Card,Online,Expense,-430144.5,2024,11,November,Q4,Friday,0
102325,2024-11-15,Printing Shop,Miscellaneous,298.0,Debit Card,Hyderabad,Expense,-430442.5,2024,11,November,Q4,Friday,0
102326,2024-11-16,Airtel,Bills,695.6,Debit Card,Gurugram,Expense,-431138.1,2024,11,November,Q4,Saturday,1
102327,2024-11-16,Printing Shop,Miscellaneous,229.49,Credit Card,Gurugram,Expense,-431367.59,2024,11,November,Q4,Saturday,1
102328,2024-11-17,McDonald's,Food & Dining,114.76,Cash,New Delhi,Expense,-431482.35,2024,11,November,Q4,Sunday,1
102329,2024-11-17,Swiggy,Food & Dining,244.62,Net Banking,Hyderabad,Expense,-431726.97,2024,11,November,Q4,Sunday,1
102330,2024-11-18,Gift Shop,Miscellaneous,165.6,UPI,Online,Expense,-431892.57,2024,11,November,Q4,Monday,0
102331,2024-11-18,Campus Canteen,Food & Dining,106.98,Cash,Mumbai,Expense,-431999.55,2024,11,November,Q4,Monday,0
102332,2024-11-19,Campus Project,Freelance,9296.88,Net Banking,Hyderabad,Income,-422702.67,2024,11,November,Q4,Tuesday,0
102333,2024-11-19,Myntra Refund,Refund,1851.65,UPI,Hyderabad,Income,-420851.02,2024,11,November,Q4,Tuesday,0
102334,2024-11-19,Blinkit,Groceries,392.24,Net Banking,New Delhi,Expense,-421243.26,2024,11,November,Q4,Tuesday,0
102335,2024-11-19,Rapido,Transportation,198.04,Net Banking,New Delhi,Expense,-421441.3,2024,11,November,Q4,Tuesday,0
102336,2024-11-19,Delhi Metro,Transportation,234.86,Credit Card,Hyderabad,Expense,-421676.16,2024,11,November,Q4,Tuesday,0
102337,2024-11-19,Zerodha,Investment,2484.11,Debit Card,Hyderabad,Expense,-424160.27,2024,11,November,Q4,Tuesday,0
102338,2024-11-19,Domino's,Food & Dining,347.88,Credit Card,Noida,Expense,-424508.15,2024,11,November,Q4,Tuesday,0
102339,2024-11-19,Domino's,Food & Dining,317.65,Debit Card,Gurugram,Expense,-424825.8,2024,11,November,Q4,Tuesday,0
102340,2024-11-20,Uber,Transportation,28.81,Cash,Hyderabad,Expense,-424854.61,2024,11,November,Q4,Wednesday,0
102341,2024-11-20,Apollo Pharmacy,Health,323.89,UPI,Online,Expense,-425178.5,2024,11,November,Q4,Wednesday,0
102342,2024-11-20,BigBasket,Groceries,233.37,Credit Card,Noida,Expense,-425411.87,2024,11,November,Q4,Wednesday,0
102343,2024-11-20,DMart,Groceries,686.85,Cash,Online,Expense,-426098.72,2024,11,November,Q4,Wednesday,0
102344,2024-11-21,Air India,Travel,1274.98,Cash,Online,Expense,-427373.7,2024,11,November,Q4,Thursday,0
102345,2024-11-21,Delhi Metro,Transportation,157.79,UPI,Noida,Expense,-427531.49,2024,11,November,Q4,Thursday,0
102346,2024-11-21,Amazon,Shopping,2725.97,Cash,Hyderabad,Expense,-430257.46,2024,11,November,Q4,Thursday,0
102347,2024-11-21,Gift Shop,Miscellaneous,433.67,Cash,New Delhi,Expense,-430691.13,2024,11,November,Q4,Thursday,0
102348,2024-11-21,Zerodha,Investment,895.76,Cash,Mumbai,Expense,-431586.89,2024,11,November,Q4,Thursday,0
102349,2024-11-21,Ola,Transportation,108.37,UPI,Noida,Expense,-431695.26,2024,11,November,Q4,Thursday,0
102350,2024-11-22,Ola,Transportation,125.94,Credit Card,Noida,Expense,-431821.2,2024,11,November,Q4,Friday,0
102351,2024-11-22,Unknown Merchant,Groceries,410.15,Credit Card,Hyderabad,Expense,-432231.35,2024,11,November,Q4,Friday,0
102352,2024-11-22,DMart,Groceries,211.98,Cash,New Delhi,Expense,-432443.33,2024,11,November,Q4,Friday,0
102353,2024-11-22,Delhi Metro,Transportation,117.91,UPI,Hyderabad,Expense,-432561.24,2024,11,November,Q4,Friday,0
102354,2024-11-22,Rapido,Transportation,92.53,UPI,Noida,Expense,-432653.77,2024,11,November,Q4,Friday,0
102355,2024-11-22,Gift Shop,Miscellaneous,324.85,Credit Card,Noida,Expense,-432978.62,2024,11,November,Q4,Friday,0
102356,2024-11-24,MakeMyTrip,Travel,1306.57,Debit Card,Gurugram,Expense,-434285.19,2024,11,November,Q4,Sunday,1
102357,2024-11-24,BookMyShow,Entertainment,298.72,Credit Card,Online,Expense,-434583.91,2024,11,November,Q4,Sunday,1
102358,2024-11-24,Ola,Transportation,87.82,Credit Card,Hyderabad,Expense,-434671.73,2024,11,November,Q4,Sunday,1
102359,2024-11-25,Swiggy,Food & Dining,227.63,Cash,Hyderabad,Expense,-434899.36,2024,11,November,Q4,Monday,0
102360,2024-11-25,IndiGo,Travel,2957.7,Debit Card,Online,Expense,-437857.06,2024,11,November,Q4,Monday,0
102361,2024-11-25,LeetCode,Education,2412.53,Net Banking,Hyderabad,Expense,-440269.59,2024,11,November,Q4,Monday,0
102362,2024-11-25,Chaayos,Food & Dining,308.71,Net Banking,New Delhi,Expense,-440578.3,2024,11,November,Q4,Monday,0
102363,2024-11-26,McDonald's,Food & Dining,135.93,Credit Card,Gurugram,Expense,-440714.23,2024,11,November,Q4,Tuesday,0
102364,2024-11-26,Amazon,Shopping,576.47,Debit Card,Online,Expense,-441290.7,2024,11,November,Q4,Tuesday,0
102365,2024-11-27,Hostel Laundry,Bills,1110.65,UPI,New Delhi,Expense,-442401.35,2024,11,November,Q4,Wednesday,0
102366,2024-11-28,PVR Cinemas,Entertainment,598.42,UPI,Noida,Expense,-442999.77,2024,11,November,Q4,Thursday,0
102367,2024-11-28,Unknown Merchant,Shopping,1751.68,UPI,Hyderabad,Expense,-444751.45,2024,11,November,Q4,Thursday,0
102368,2024-12-01,IIT Delhi,Salary/Stipend,15499.38,Net Banking,New Delhi,Income,-429252.07,2024,12,December,Q4,Sunday,1
102369,2024-12-01,Campus Canteen,Food & Dining,322.23,UPI,Gurugram,Expense,-429574.3,2024,12,December,Q4,Sunday,1
102370,2024-12-01,BSES,Bills,601.88,Cash,Hyderabad,Expense,-430176.18,2024,12,December,Q4,Sunday,1
102371,2024-12-01,Flipkart,Shopping,649.06,Net Banking,Noida,Expense,-430825.24,2024,12,December,Q4,Sunday,1
102372,2024-12-01,McDonald's,Food & Dining,86.97,UPI,Mumbai,Expense,-430912.21,2024,12,December,Q4,Sunday,1
102373,2024-12-01,BigBasket,Groceries,268.63,Credit Card,New Delhi,Expense,-431180.84,2024,12,December,Q4,Sunday,1
102374,2024-12-02,Unknown Merchant,Family Support,36684.7,Net Banking,Hyderabad,Income,-394496.14,2024,12,December,Q4,Monday,0
102375,2024-12-02,BookMyShow,Entertainment,354.49,UPI,Gurugram,Expense,-394850.63,2024,12,December,Q4,Monday,0
102376,2024-12-02,Printing Shop,Miscellaneous,392.05,Debit Card,Hyderabad,Expense,-395242.68,2024,12,December,Q4,Monday,0
102377,2024-12-02,Air India,Travel,7374.11,Debit Card,Hyderabad,Expense,-402616.79,2024,12,December,Q4,Monday,0
102378,2024-12-02,Uber,Transportation,131.86,Net Banking,Gurugram,Expense,-402748.65,2024,12,December,Q4,Monday,0
102379,2024-12-02,Burger King,Food & Dining,198.05,Debit Card,Hyderabad,Expense,-402946.7,2024,12,December,Q4,Monday,0
102380,2024-12-02,Swiggy,Food & Dining,206.85,Net Banking,Noida,Expense,-403153.55,2024,12,December,Q4,Monday,0
102381,2024-12-02,Gate Academy,Education,2309.87,Net Banking,Mumbai,Expense,-405463.42,2024,12,December,Q4,Monday,0
102382,2024-12-04,Hostel Fee,Rent,5215.46,UPI,New Delhi,Expense,-410678.88,2024,12,December,Q4,Wednesday,0
102383,2024-12-04,DMart,Groceries,792.3,Credit Card,Noida,Expense,-411471.18,2024,12,December,Q4,Wednesday,0
102384,2024-12-04,Rapido,Transportation,232.43,Credit Card,Mumbai,Expense,-411703.61,2024,12,December,Q4,Wednesday,0
102385,2024-12-04,Burger King,Food & Dining,230.74,Credit Card,Hyderabad,Expense,-411934.35,2024,12,December,Q4,Wednesday,0
102386,2024-12-04,Rapido,Transportation,78.72,UPI,New Delhi,Expense,-412013.07,2024,12,December,Q4,Wednesday,0
102387,2024-12-04,Zerodha,Investment,2171.08,Cash,Mumbai,Expense,-414184.15,2024,12,December,Q4,Wednesday,0
102388,2024-12-04,Ola,Transportation,223.99,Credit Card,Gurugram,Expense,-414408.14,2024,12,December,Q4,Wednesday,0
102389,2024-12-05,Domino's,Food & Dining,135.74,Net Banking,Mumbai,Expense,-414543.88,2024,12,December,Q4,Thursday,0
102390,2024-12-05,Amazon,Shopping,1801.53,Debit Card,Gurugram,Expense,-416345.41,2024,12,December,Q4,Thursday,0
102391,2024-12-05,Airtel,Bills,1125.95,Cash,Online,Expense,-417471.36,2024,12,December,Q4,Thursday,0
102392,2024-12-05,Campus Canteen,Food & Dining,332.8,Credit Card,Gurugram,Expense,-417804.16,2024,12,December,Q4,Thursday,0
102393,2024-12-05,BigBasket,Groceries,827.16,Net Banking,Gurugram,Expense,-418631.32,2024,12,December,Q4,Thursday,0
102394,2024-12-05,Flipkart,Shopping,1535.29,Net Banking,Noida,Expense,-420166.61,2024,12,December,Q4,Thursday,0
102395,2024-12-06,Netflix,Entertainment,244.3,UPI,Hyderabad,Expense,-420410.91,2024,12,December,Q4,Friday,0
102396,2024-12-06,Coursera,Education,540.66,Cash,Noida,Expense,-420951.57,2024,12,December,Q4,Friday,0
102397,2024-12-07,Swiggy,Food & Dining,102.51,Net Banking,Hyderabad,Expense,-421054.08,2024,12,December,Q4,Saturday,1
102398,2024-12-07,Udemy,Education,1280.85,Debit Card,Online,Expense,-422334.93,2024,12,December,Q4,Saturday,1
102399,2024-12-07,Campus Canteen,Food & Dining,177.8,Debit Card,Gurugram,Expense,-422512.73,2024,12,December,Q4,Saturday,1
102400,2024-12-07,Blinkit,Groceries,449.38,Net Banking,New Delhi,Expense,-422962.11,2024,12,December,Q4,Saturday,1
102401,2024-12-07,Spotify,Entertainment,321.82,UPI,Hyderabad,Expense,-423283.93,2024,12,December,Q4,Saturday,1
102402,2024-12-08,Rapido,Transportation,67.78,Cash,New Delhi,Expense,-423351.71,2024,12,December,Q4,Sunday,1
102403,2024-12-09,Reliance Fresh,Groceries,335.98,Credit Card,Noida,Expense,-423687.69,2024,12,December,Q4,Monday,0
102404,2024-12-09,BookMyShow,Entertainment,288.57,Debit Card,Gurugram,Expense,-423976.26,2024,12,December,Q4,Monday,0
102405,2024-12-09,Chaayos,Food & Dining,195.33,Credit Card,Hyderabad,Expense,-424171.59,2024,12,December,Q4,Monday,0
102406,2024-12-09,Ola,Transportation,117.59,Credit Card,Gurugram,Expense,-424289.18,2024,12,December,Q4,Monday,0
102407,2024-12-09,Jio,Bills,668.59,Debit Card,Online,Expense,-424957.77,2024,12,December,Q4,Monday,0
102408,2024-12-10,Rapido,Transportation,149.09,UPI,Noida,Expense,-425106.86,2024,12,December,Q4,Tuesday,0
102409,2024-12-11,DMart,Groceries,736.06,Credit Card,Online,Expense,-425842.92,2024,12,December,Q4,Wednesday,0
102410,2024-12-11,Rapido,Transportation,165.16,Net Banking,Gurugram,Expense,-426008.08,2024,12,December,Q4,Wednesday,0
102411,2024-12-11,Groww,Investment,1318.65,Credit Card,Noida,Expense,-427326.73,2024,12,December,Q4,Wednesday,0
102412,2024-12-11,Campus Canteen,Food & Dining,258.03,Cash,Mumbai,Expense,-427584.76,2024,12,December,Q4,Wednesday,0
102413,2024-12-12,BookMyShow,Entertainment,555.0,Cash,Hyderabad,Expense,-428139.76,2024,12,December,Q4,Thursday,0
102414,2024-12-12,Chaayos,Food & Dining,170.1,Debit Card,Online,Expense,-428309.86,2024,12,December,Q4,Thursday,0
102415,2024-12-12,Stationery,Miscellaneous,271.1,Debit Card,Online,Expense,-428580.96,2024,12,December,Q4,Thursday,0
102416,2024-12-12,Ajio,Shopping,1737.14,Credit Card,Online,Expense,-430318.1,2024,12,December,Q4,Thursday,0
102417,2024-12-14,NPS,Investment,2591.34,Debit Card,Noida,Expense,-432909.44,2024,12,December,Q4,Saturday,1
102418,2024-12-15,Flipkart,Shopping,500.93,Net Banking,Mumbai,Expense,-433410.37,2024,12,December,Q4,Sunday,1
102419,2024-12-15,Flipkart,Shopping,447.39,UPI,Mumbai,Expense,-433857.76,2024,12,December,Q4,Sunday,1
102420,2024-12-15,Ola,Transportation,83.68,Debit Card,New Delhi,Expense,-433941.44,2024,12,December,Q4,Sunday,1
102421,2024-12-15,Burger King,Food & Dining,235.31,Cash,Unknown,Expense,-434176.75,2024,12,December,Q4,Sunday,1
102422,2024-12-15,Printing Shop,Miscellaneous,294.96,Credit Card,Hyderabad,Expense,-434471.71,2024,12,December,Q4,Sunday,1
102423,2024-12-15,Swiggy,Food & Dining,316.96,Cash,New Delhi,Expense,-434788.67,2024,12,December,Q4,Sunday,1
102424,2024-12-16,Campus Canteen,Food & Dining,136.6,Net Banking,Gurugram,Expense,-434925.27,2024,12,December,Q4,Monday,0
102425,2024-12-16,Rapido,Transportation,35.25,Cash,Hyderabad,Expense,-434960.52,2024,12,December,Q4,Monday,0
102426,2024-12-17,Unknown Merchant,Groceries,389.41,Cash,Noida,Expense,-435349.93,2024,12,December,Q4,Tuesday,0
102427,2024-12-17,PVR Cinemas,Entertainment,249.25,Debit Card,Hyderabad,Expense,-435599.18,2024,12,December,Q4,Tuesday,0
102428,2024-12-17,Hostel Laundry,Bills,272.85,Net Banking,Online,Expense,-435872.03,2024,12,December,Q4,Tuesday,0
102429,2024-12-18,DMart,Groceries,353.61,UPI,Online,Expense,-436225.64,2024,12,December,Q4,Wednesday,0
102430,2024-12-18,Spotify,Entertainment,327.98,Credit Card,Hyderabad,Expense,-436553.62,2024,12,December,Q4,Wednesday,0
102431,2024-12-18,Airtel,Bills,731.5,Cash,Noida,Expense,-437285.12,2024,12,December,Q4,Wednesday,0
102432,2024-12-19,Air India,Travel,11243.53,Net Banking,Gurugram,Expense,-448528.65,2024,12,December,Q4,Thursday,0
102433,2024-12-19,Swiggy,Food & Dining,211.55,Net Banking,Online,Expense,-448740.2,2024,12,December,Q4,Thursday,0
102434,2024-12-19,Campus Canteen,Food & Dining,127.28,Net Banking,New Delhi,Expense,-448867.48,2024,12,December,Q4,Thursday,0
102435,2024-12-20,Reliance Fresh,Groceries,663.56,Net Banking,Mumbai,Expense,-449531.04,2024,12,December,Q4,Friday,0
102436,2024-12-20,Rapido,Transportation,87.58,UPI,New Delhi,Expense,-449618.62,2024,12,December,Q4,Friday,0
102437,2024-12-21,Ola,Transportation,233.0,Net Banking,Online,Expense,-449851.62,2024,12,December,Q4,Saturday,1
102438,2024-12-21,Chaayos,Food & Dining,190.37,Credit Card,Online,Expense,-450041.99,2024,12,December,Q4,Saturday,1
102439,2024-12-21,DMart,Groceries,581.11,UPI,Hyderabad,Expense,-450623.1,2024,12,December,Q4,Saturday,1
102440,2024-12-21,Hostel Fee,Rent,4626.68,Cash,New Delhi,Expense,-455249.78,2024,12,December,Q4,Saturday,1
102441,2024-12-21,Zerodha,Investment,1186.79,UPI,Noida,Expense,-456436.57,2024,12,December,Q4,Saturday,1
102442,2024-12-22,Domino's,Food & Dining,285.32,UPI,Online,Expense,-456721.89,2024,12,December,Q4,Sunday,1
102443,2024-12-22,Delhi Metro,Transportation,145.71,Net Banking,Hyderabad,Expense,-456867.6,2024,12,December,Q4,Sunday,1
